1000,326.44632657454656
2000,279.0366008022249
3000,273.4259082467304
4000,246.70921699590951
5000,248.720844321253
6000,207.3316098073533
7000,214.20201166534562
8000,187.6927643233085
9000,177.27517956989354
10000,152.13702823758229
11000,127.84163536397074
12000,97.52894789962915
13000,114.32508497751832
14000,72.87901256514164
15000,165.56983061894118
16000,80.88259059996949
17000,105.79600968863332
18000,74.27066009858402
19000,97.68898988146373
20000,61.979352199954974
21000,58.06075712036875
22000,69.0496254626504
23000,65.6965022499291
24000,62.71135724485998
25000,60.79290702182766
26000,57.03336685519258
27000,56.63718828569637
28000,56.286510919719376
29000,54.989428334337845
30000,54.6895739588731
31000,54.02600770106068
32000,54.5993689617502
33000,52.01342735437191
34000,51.72655256598347
35000,54.68592126188315
36000,50.8991294514409
37000,52.046414853070985
38000,51.96223318990866
39000,51.751602972890964
40000,50.44103333190145
41000,52.54826495926346
42000,52.20385143668227
43000,51.14653198211863
44000,51.36574657310746
44000,51.11791213149405
45000,52.825976797687076
46000,51.92719125936702
47000,52.30064925167699
48000,51.87631742728024
49000,51.22996019019638
50000,52.4076127523831
51000,52.421618458561284
52000,51.65101194524959
53000,53.69843953506927
54000,52.504417814211365
55000,51.25282799409456
56000,54.43507210945222
57000,52.495339838901714
58000,52.61982573920767
59000,53.71469976261528
60000,53.31339069657474
61000,53.819545031068344
62000,55.319897250540976
63000,54.352271709776005
64000,53.16459855764572
65000,54.729012544951104
66000,53.615633911244686
67000,51.15153451045927
68000,53.84447932696338
69000,52.91726048061747
70000,54.80019438967116
71000,54.243508742340055
72000,54.366831714267335
73000,54.333982960076696
74000,55.61419412810608
75000,56.77064674224596
76000,56.45348556671155
77000,55.64442908012256
78000,56.75390424307682
79000,55.908848594121366
80000,54.81476488738599
81000,54.196563719257824
82000,53.66147178540825
83000,54.73706481714413
84000,52.891762989563574
85000,53.382778732962606
86000,54.37315361976158
87000,55.36521421673382
88000,57.184993553212564
89000,53.82846027846267
90000,54.76072844507087
91000,55.418987536254974
92000,55.20536373004131
93000,54.02429642843367
94000,55.51619026176786
95000,57.55568621436822
96000,57.84419358908701
97000,57.85889516453045
98000,56.15575446258458
99000,56.085967860573305
100000,54.96860610870982
101000,56.22663654023063
102000,53.74044165367212
103000,53.77315406037451
104000,54.09295411835478
105000,56.478593536396716
106000,52.62351260881678
107000,54.87016448163075
108000,56.590331750042765
109000,55.65597535707957
110000,55.490421097204944
111000,57.87310507415566
112000,55.430269399012104
113000,53.396186144079934
114000,53.43258420852197
115000,54.71805486563079
116000,52.720642428734436
117000,53.90275268005803
118000,54.584575914971936
119000,55.42885504598462
120000,54.6568254512228
121000,54.01383230720262
122000,54.28300395469796
