1000,304.2520215291777
2000,290.49064636550236
3000,196.82097018692548
4000,213.92431498208552
5000,174.27563449779805
6000,168.35567728750522
7000,186.16075771966104
7000,176.69395293090278
8000,157.49673662303655
9000,135.20460563174964
10000,133.48937262184722
11000,89.4594721473689
12000,107.2056598548644
13000,100.86468554749541
14000,112.89545913789732
15000,86.35158860399355
16000,84.22715110341557
17000,93.6959661446491
18000,79.74216252691627
19000,89.94534423584594
20000,77.8913203560183
21000,62.9204560725218
22000,64.09714109863847
23000,63.21581291792552
24000,54.89880040828723
25000,63.25712417997278
26000,59.00658009258035
27000,56.0213454422813
28000,56.21010319851865
29000,55.975491639489576
30000,56.66123035951341
31000,58.47811060437232
32000,56.04352002290551
33000,58.71409024766831
34000,55.78045105152529
35000,56.36486458999474
36000,53.83324563925407
37000,56.418790261988875
38000,56.16813574329325
39000,55.28619526811235
40000,55.09122679163238
41000,54.33745404360815
42000,56.15075497000794
43000,54.94691845104927
44000,55.12668573301704
45000,57.00747982375589
46000,57.11477269138845
47000,56.48566392077589
48000,55.74011369669506
49000,54.95490484175116
50000,56.081572829252764
51000,53.92911867706829
52000,55.297855850808105
53000,54.020829748431765
54000,56.059404437966066
55000,56.992049041122755
56000,56.37406642717701
57000,58.272751479567034
58000,58.620602998706204
59000,59.18767747329588
60000,59.241072277675755
61000,58.4986250895729
62000,60.90529088609094
63000,57.60975243708117
64000,61.71342634088626
65000,56.638768249656835
66000,56.859319491798544
67000,55.77193417021135
68000,59.037241888543804
69000,56.38371525366432
70000,58.678709810241685
71000,58.235545265596784
72000,59.171305137045806
73000,58.388119330760844
74000,58.55127454772804
75000,59.3676105505491
76000,57.11712469989533
77000,59.48356264169445
78000,56.93077564032086
