1000,319.7901899968084
2000,272.6861466554751
3000,226.89343931619538
4000,148.11795816581542
5000,133.84318100313544
6000,162.82388372963493
7000,114.40929545691722
8000,110.21934642854927
9000,78.8760322748247
10000,80.8896628572951
11000,77.67105826401655
12000,68.78839505513315
13000,68.5762848600117
14000,84.64248849673294
15000,81.58111102836608
16000,67.98499814380591
17000,66.89963082076486
18000,63.026012170490674
19000,49.441368379601954
20000,63.35578492011848
21000,46.965807527173865
22000,44.00332691629313
23000,45.13575173622843
24000,40.438500317031355
25000,46.22953825790097
26000,41.15226511967427
27000,39.95009462491913
28000,40.873242486454046
29000,39.90549640465338
30000,40.188964020564526
31000,40.52860067167802
32000,40.77788847656336
33000,40.57573574937709
34000,38.80556013442708
35000,39.19334400755429
36000,39.846464741757984
10000,92.42735722823346
11000,86.11023323074204
12000,89.85027774877557
13000,85.5782421203109
14000,87.3729972975882
15000,77.18243828641624
16000,90.2860545579374
17000,85.67027457980919
18000,91.7131683529409
19000,91.02073581620391
20000,70.66818961074819
21000,66.57636876799495
22000,58.94082346769977
23000,61.15716960833117
24000,64.54103005254046
25000,62.14166304162234
26000,58.945864019146825
27000,60.264072259633394
28000,55.462322614414575
29000,55.64087855074297
29000,55.984179303791564
30000,56.51722108586398
31000,55.64371750296243
32000,53.98347119794232
33000,53.06981272580083
34000,53.520778436269325
35000,52.736776492686715
36000,53.42205136533221
37000,53.951682966053056
38000,53.82070303201709
39000,53.730972675322164
40000,53.86458759245102
41000,53.3309151140968
42000,51.27128011468574
43000,53.3231706013778
44000,52.864913623660414
45000,52.46605994987283
46000,51.08464899076819
47000,53.131263312066324
48000,50.80747016649286
49000,49.725256249266295
50000,52.18084508898721
51000,50.24543786927154
52000,53.18795302724237
53000,50.233557877849876
54000,52.6386634764047
55000,53.265791398268846
56000,55.2715900277629
57000,51.94406717327371
58000,53.30593995306975
59000,51.7675958385056
60000,53.606831403371416
61000,52.3279580900828
62000,51.282423567753426
63000,51.13785565559027
64000,51.4501553863667
65000,50.63870640624634
66000,51.736650091072704
67000,51.99909934362847
68000,50.907358925477524
69000,52.11496133328308
70000,52.7600813365645
71000,52.15174237809026
72000,51.43054470660542
73000,51.57761616929491
74000,52.20699087025372
75000,53.567460646494
76000,51.28603567113481
77000,52.161478528965915
78000,50.81450060716372
79000,53.34871473289127
80000,54.07334118364622
81000,54.52829436363294
82000,55.47412130685956
83000,55.345344889147384
84000,54.44562606976763
